 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,63163227,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110823977,10500000.0,11900000.0,32100000,999930,63200000,10500000.0,11900000.0,32100000,999930,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110823977,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011874.0,0.0,7011874,7011874,18700000.0,12300000.0,32100000,8023933,DoS Slowhttptest
80,119016264,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.134435408,0.033608852,39700000.0,68700000.0,119000000,53,119000000,119000000.0,0.0,119000000,119000000,119000000,119000000.0,0.0,119000000,119000000,1,0,0,0,64,64,0.016804426,0.016804426,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,53.0,0.0,53,53,119000000.0,0.0,119000000,119000000,DoS slowloris
80,5564925,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.718787764,1854975.0,3211164.288,5562908,152,5564925,2782462.5,3932143.736,5562908,2017,0,0.0,0.0,0,0,0,0,0,0,104,40,0.539090823,0.179696941,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
1099,36,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27777.77778,27777.77778,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5049094,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.792221337,1683031.333,2914507.759,5048415,95,5049094,2524547.0,3569288.355,5048415,679,0,0.0,0.0,0,0,0,0,0,0,104,40,0.594166003,0.198055334,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5895756,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.678454129,1965252.0,3403155.961,5894878,94,5895756,2947878.0,4167687.368,5894878,878,0,0.0,0.0,0,0,0,0,0,0,104,40,0.508840597,0.169613532,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,102646687,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.8132704,0.165616646,6415417.938,13200000.0,51300000,44,103000000,7895895.615,14300000.0,51300000,288,103000000,51300000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.136390179,0.029226467,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204151.5,4530616.288,6407781,522,19200000.0,18800000.0,51300000,5838894,DoS slowloris
22,13918162,21,32,2024,2745,640,0,96.38095238,140.1821944,976,0,85.78125,220.240592,342.6458177,3.80797407,267656.9615,724289.1665,2564278,3,11900000,593296.35,1042850.51,2608619,448,13900000,448968.8065,898767.2697,2564278,3,0,0,0,0,680,1032,1.508819915,2.299154156,0,976,88.31481481,189.6409541,35963.69147,0,0,0,1,0,0,0,0,1,89.98113208,96.38095238,85.78125,680,0,0,0,0,0,0,21,2024,32,2745,29200,257,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,12047464,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,394.5228639,4.399266103,231682.0,631509.7284,2520143,4,9999967,499998.35,893106.0174,2576663,316,12000000,388623.5806,784241.8273,2520143,4,0,0,0,0,680,1032,1.743105437,2.656160666,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,115871497,2,1,8,0,8,0,4.0,5.656854249,0,0,0.0,0.0,0.069042001,0.02589075,57900000.0,81900000.0,116000000,49,116000000,116000000.0,0.0,116000000,116000000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.0172605,0.00863025,0,8,4.0,4.618802154,21.33333333,0,1,0,0,1,0,0,0,0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
22,11382753,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,417.5615512,4.656167098,218899.0962,590716.4228,2023132,3,9419756,470987.8,828476.9658,2069553,316,11400000,367181.2258,732834.071,2023132,3,0,0,0,0,680,1032,1.844896397,2.811270701,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,63125503,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110890206,10500000.0,11900000.0,32100000,998323,63100000,10500000.0,11900000.0,32100000,998323,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110890206,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7014183.0,0.0,7014183,7014183,18700000.0,12200000.0,32100000,8015916,DoS Slowhttptest
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,105737715,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.08790468,0.179689905,5874317.5,12500000.0,51400000,83,106000000,7049175.467,13500000.0,51400000,351,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,536,100,0.151317815,0.02837209,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4709640.5,6659716.22,9418771,510,19300000.0,18800000.0,51400000,5896722,DoS slowloris
3221,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,23785,2,2,56,88,28,28,28.0,0.0,44,44,44.0,0.0,6054.2358629388,168.173218415,7928.3333333333,13648.3475312337,23688,3,94,94.0,0.0,94,94,3,3.0,0.0,3,3,0,0,0,0,64,64,84.0866092075,84.0866092075,28,44,34.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,43.0,28.0,44.0,64,0,0,0,0,0,0,2,56,2,88,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1847514,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,6293.321729,3.788875213,307919.0,751602.7878,1842117,57,5180,2590.0,3364.414065,4969,211,1847370,615790.0,1062033.199,1842117,160,0,0,0,0,72,92,1.623803663,2.16507155,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
22,12231931,20,33,1992,2745,640,0,99.6,141.8903951,976,0,83.18181818,217.2857356,387.2651015,4.33292176,235229.4423,635551.8274,2500280,13,10600000,558294.7895,952662.4307,2564993,676,12200000,382244.6563,778921.0851,2500280,48,0,0,0,0,648,1064,1.635064815,2.697856945,0,976,87.72222222,189.5645872,35934.7327,0,0,0,1,0,0,0,0,1,89.37735849,99.6,83.18181818,648,0,0,0,0,0,0,20,1992,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
51801,48,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,165127,1,4,0,1983,0,0,0.0,0.0,1448,0,495.75,683.0951007,12008.93857,30.27972409,41281.75,57793.48009,122611,1,0,0.0,0.0,0,0,122659,40886.33333,70775.64119,122611,1,0,0,0,0,32,128,6.055944818,24.22377927,0,1448,330.5,587.8005614,345509.5,0,0,0,0,1,1,0,0,4,396.6,0.0,495.75,32,0,0,0,0,0,0,1,0,4,1983,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
53,109165,1,1,62,230,62,62,62.0,0.0,230,230,230.0,0.0,2674.849998,18.3208904,109165.0,0.0,109165,109165,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,9.160445198,9.160445198,62,230,118.0,96.99484522,9408.0,0,0,0,0,0,0,0,0,1,177.0,62.0,230.0,32,0,0,0,0,0,0,1,62,1,230,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,51560,1,4,0,1983,0,0,0.0,0.0,1448,0,495.75,683.0951007,38460.04655,96.97439876,12890.0,20978.59959,43926,1,0,0.0,0.0,0,0,7634,2544.666667,4242.278908,7442,1,0,0,0,0,32,128,19.39487975,77.57951901,0,1448,330.5,587.8005614,345509.5,0,0,0,0,1,1,0,0,4,396.6,0.0,495.75,32,0,0,0,0,0,0,1,0,4,1983,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
8080,1009492,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.83075052,5.943583505,201898.4,275818.6159,509330,479,1009013,504506.5,7524.323259,509827,499186,1008995,504497.5,7522.909045,509817,499178,0,0,0,0,92,60,2.971791753,2.971791753,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,100030628,5,4,247,0,231,0,49.4,101.5962598,0,0,0.0,0.0,2.46924372,0.089972443,12500000.0,35400000.0,100000000,34,100000000,25000000.0,50000000.0,100000000,542,100000000,33300000.0,57700000.0,100000000,1775,0,0,0,0,168,136,0.049984691,0.039987753,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0.0,168,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,30923.0,0.0,30923,30923,100000000.0,0.0,100000000,100000000,DoS slowloris
80,5468902,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731408242,1822967.333,3156711.687,5468024,128,5468902,2734451.0,3865856.01,5468024,878,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548556182,0.182852061,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
22,76,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,11579160,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,410.4788258,4.577188673,222676.1538,615505.1123,2558865,3,8976301,448815.05,802663.6657,2365285,273,11600000,373517.129,765513.3729,2558865,3,0,0,0,0,680,1032,1.813603059,2.763585614,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,63,1,2,1448,535,1448,1448,1448.0,0.0,535,0,267.5,378.3021279,31500000.0,47619.04762,31.5,41.71930009,61,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,32,64,15873.01587,31746.03175,0,1448,857.75,715.7030925,512230.9167,0,0,0,0,1,0,0,0,2,1143.666667,1448.0,267.5,32,0,0,0,0,0,0,1,1448,2,535,235,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
21,8702847,9,15,107,188,27,0,11.88888889,9.905105305,34,0,12.53333333,14.54975045,33.89695349,2.75771825,378384.6522,989758.6675,3219700,3,6282902,785362.75,1453940.061,3264312,48,8702746,621624.7143,1222702.217,3219700,3,0,0,0,0,296,488,1.034144344,1.723573906,0,34,11.8,12.7410099,162.3333333,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
22,9,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1333333.333,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,111111.1111,111111.1111,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,250,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63132107,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110878606,10500000.0,11900000.0,32100000,996512,63100000,10500000.0,11900000.0,32100000,996512,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110878606,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7004505.0,0.0,7004505,7004505,18700000.0,12200000.0,32100000,8015867,DoS Slowhttptest
80,29868,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,389480.3803,267.8451855,4266.857143,10900.40641,28983,4,651,325.5,378.3021279,593,58,29824,7456.0,14353.99556,28983,4,0,0,0,0,72,112,100.4419446,167.4032409,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
21,257,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,54474.70817,11673.15175,128.5,60.1040764,171,86,257,257.0,0.0,257,257,0,0.0,0.0,0,0,1,0,0,0,64,20,7782.101167,3891.050584,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
425,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,63143111,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110859283,10500000.0,11900000.0,32100000,999919,63100000,10500000.0,11900000.0,32100000,999919,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110859283,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7015873.0,0.0,7015873,7015873,18700000.0,12200000.0,32100000,8015904,DoS Slowhttptest
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
22,12570752,21,31,2024,2745,640,0,96.38095238,140.1821944,976,0,88.5483871,223.315,379.3726899,4.13658626,246485.3333,657859.7722,2324425,4,10200000,511670.2,897815.0365,2397964,479,12600000,419021.4333,819542.5587,2324425,4,0,0,0,0,680,1000,1.670544451,2.466041809,0,976,89.98113208,191.0562232,36502.48041,0,0,0,1,0,0,0,0,1,91.71153846,96.38095238,88.5483871,680,0,0,0,0,0,0,21,2024,31,2745,29200,257,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,43540,1,3,0,1983,0,0,0.0,0.0,1983,0,661.0,1144.885584,45544.32706,91.86954525,14513.33333,23546.08533,41681,4,0,0.0,0.0,0,0,1859,929.5,1308.854652,1855,4,0,0,0,0,32,96,22.96738631,68.90215893,0,1983,396.6,886.8245599,786457.8,0,0,0,0,1,1,0,0,3,495.75,0.0,661.0,32,0,0,0,0,0,0,1,0,3,1983,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
60020,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
22,11213033,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,423.8817455,4.726642649,215635.25,594315.3598,2727196,18,9740616,487030.8,881214.9318,2791628,314,11200000,361706.129,738885.2814,2727196,18,0,0,0,0,680,1032,1.872820672,2.853821977,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,90017677,8,5,56,11607,20,0,7.0,5.656854249,7300,0,2321.4,3346.363967,129.5634412,0.14441608,7501473.083,24000000.0,83500000,3,89400000,12800000.0,31300000.0,83500000,94,626373,156593.25,312528.0161,625385,3,0,0,0,0,172,112,0.088871434,0.055544646,0,7300,833.5,2184.061804,4770125.962,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,691.0,0.0,691,691,44700000.0,54800000.0,83500000,5916213,DDoS
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
1801,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
8080,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,100485648,5,6,334,11595,322,0,66.8,142.6926768,8688,0,1932.5,3506.021777,118.7134704,0.109468369,10000000.0,31700000.0,100000000,8,100000000,25100000.0,50200000.0,100000000,8,100000000,20100000.0,44900000.0,100000000,84,0,0,0,0,144,200,0.04975835,0.059710019,0,8688,994.5833333,2560.215206,6554701.902,1,0,0,0,0,0,0,0,1,1085.0,66.8,1932.5,144,0,0,0,0,0,0,5,334,6,11595,0,235,2,20,10998.0,0.0,10998,10998,100000000.0,0.0,100000000,100000000,DoS Hulk
21,231,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,60606.06061,12987.01299,115.5,89.80256121,179,52,231,231.0,0.0,231,231,0,0.0,0.0,0,0,1,0,0,0,64,20,8658.008658,4329.004329,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,5457414,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.732947876,1819138.0,3150085.149,5456543,125,5457414,2728707.0,3857742.667,5456543,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.549710907,0.183236969,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,81382183,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,143.2377404,0.159740124,6781848.583,22600000.0,78500000,1,81300000,11600000.0,29500000.0,78500000,1,88430,22107.5,33834.46502,71583,189,0,0,0,0,172,112,0.098301615,0.061438509,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,2837961.0,0.0,2837961,2837961,78500000.0,0.0,78500000,78500000,DDoS
51548,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,362,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,251,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,55776.89243,11952.19124,125.5,108.1873375,202,49,251,251.0,0.0,251,251,0,0.0,0.0,0,0,1,0,0,0,64,20,7968.12749,3984.063745,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,102701640,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79999346,0.165528029,6418852.5,13200000.0,51400000,4,103000000,7900120.692,14400000.0,51400000,4,103000000,51400000.0,28000000.0,71200000,31500000,0,0,0,0,456,100,0.1363172,0.029210829,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3207662.0,4535592.198,6414810,514,19300000.0,18800000.0,51400000,5893617,DoS slowloris
80,35179522,203,104,43906,72172,602,0,216.2857143,228.4931854,1067,0,693.9615385,362.4653428,3299.590029,8.726667747,114965.7582,328457.5088,3551455,48,35200000,174142.2376,391664.5568,3551455,879,35200000,341547.7767,517499.6137,3552344,48,0,0,0,0,6504,3336,5.770402452,2.956265295,0,1067,376.8766234,360.5652878,130007.3267,0,0,0,1,0,0,0,0,0,378.1042345,216.2857143,693.9615385,6504,0,0,0,0,0,0,203,43906,104,72172,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
